# CONFIG: NODES=50000 | MAP=20000 | MAX_RANGE=500 (Euclidean)
# ID Costo X Y
25778 597 1438 12680
25779 256 1648 10024
25780 496 18989 17978
25781 562 16876 17304
25782 601 19859 18956
25783 897 9456 17849
25784 875 9978 9173
25785 49 36 12963
25786 603 4786 12719
25787 660 1145 18713
25788 324 11986 19533
25789 705 1588 11317
25790 589 4349 3450
25791 642 17248 18803
25792 946 605 6138
25793 486 29 16287
25794 62 16343 6356
25795 910 17470 16481
25796 245 2962 10804
25797 603 655 5334
25798 217 7222 6775
25799 469 12693 15235
25800 154 1986 11326
25801 602 18492 16160
25802 249 4479 11580
25803 113 17719 10078
25804 612 4725 14708
25805 156 3406 7351
25806 953 12247 7220
25807 729 8145 4584
25808 785 11714 17041
25809 810 18369 16687
25810 321 8521 569
25811 186 2587 13842
25812 191 15932 9019
25813 141 4493 3184
25814 772 3672 2893
25815 677 10684 9865
25816 672 8898 10159
25817 25 16851 11485
25818 784 4774 9786
25819 28 13357 2398
25820 861 2311 12742
25821 911 17499 3067
25822 114 115 16212
25823 506 8087 15795
25824 247 19023 16047
25825 972 484 10972
25826 659 3123 9946
25827 467 12902 341
25828 186 6235 16168
25829 50 1868 10081
25830 973 7973 5833
25831 300 9776 296
25832 115 9941 671
25833 465 5184 2468
25834 987 18211 11220
25835 931 13918 6725
25836 419 10170 6553
25837 355 2272 8974
25838 96 11948 1069
25839 26 5124 19663
25840 94 8233 7825
25841 455 5225 17330
25842 448 17568 13921
25843 363 14982 14373
25844 418 12563 9616
25845 800 19996 16436
25846 257 6594 12543
25847 45 6759 4938
25848 545 18632 9248
25849 529 3100 13318
25850 97 11621 6245
25851 685 19081 18961
25852 714 19546 55
25853 979 17207 15470
25854 784 1088 2203
25855 125 9971 12465
25856 913 16880 15388
25857 497 1862 5360
25858 282 7485 4240
25859 561 12777 15124
25860 322 7576 2921
25861 171 12717 9181
25862 530 10939 944
25863 253 16949 5759
25864 657 4632 8677
25865 864 6500 13464
25866 882 18719 14151
25867 704 9999 14673
25868 981 16076 6978
25869 513 4866 8163
25870 895 5143 8379
25871 628 19378 5396
25872 262 5429 2842
25873 323 7553 4529
25874 83 174 12891
25875 711 16941 13202
25876 30 9456 13244
25877 612 11717 12981
25878 268 4899 14673
25879 956 12154 884
25880 642 12006 13325
25881 181 11748 17165
25882 938 12529 2735
25883 107 14073 19103
25884 999 6543 9061
25885 701 7289 17115
25886 793 2313 5116
25887 963 11107 18362
25888 337 1541 6075
25889 95 12842 5545
25890 286 19646 14498
25891 58 15575 14281
25892 69 9821 9734
25893 282 9742 4821
25894 159 3557 9457
25895 394 13647 10325
25896 82 5078 13841
25897 272 12947 1795
25898 262 13234 9728
25899 459 872 887
25900 484 5249 10013
25901 716 12890 12680
25902 803 334 11696
25903 870 7140 2351
25904 784 7136 15750
25905 483 17331 6873
25906 395 9302 15654
25907 810 12446 19767
25908 493 7348 16153
25909 322 15778 6076
25910 182 5775 8419
25911 329 15816 16710
25912 876 2363 5772
25913 665 17655 16107
25914 146 13507 3472
25915 446 16536 4738
25916 296 3460 5225
25917 482 19111 18143
25918 590 14689 19964
25919 684 19670 9390
25920 606 16548 2400
25921 426 10211 1218
25922 191 18069 3990
25923 421 15011 11370
25924 311 2957 350
25925 445 1206 18318
25926 156 15473 6148
25927 969 10604 17078
25928 994 12869 16492
25929 83 8720 17060
25930 881 989 12400
25931 481 5233 9040
25932 365 2432 12687
25933 654 12833 6364
25934 923 17546 13741
25935 962 10385 2279
25936 354 5975 839
25937 373 8612 3632
25938 36 4219 16460
25939 441 15843 16422
25940 794 9810 15223
25941 126 15842 254
25942 394 13773 19046
25943 916 4538 541
25944 207 4946 7844
25945 513 12461 4112
25946 390 993 13108
25947 83 7999 18343
25948 563 6829 15473
25949 977 19428 10847
25950 969 12685 4508
25951 311 6608 10740
25952 675 7400 11974
25953 612 2223 5330
25954 378 627 10204
25955 841 17856 18542
25956 734 13618 7178
25957 869 18065 11600
25958 151 19760 11923
25959 357 9506 1573
25960 294 1281 1873
25961 774 10355 2872
25962 668 718 13079
25963 22 12492 13350
25964 535 12235 18224
25965 333 1450 18961
25966 666 18637 5124
25967 603 8553 6918
25968 354 16511 2792
25969 262 17253 16756
25970 979 5343 5087
25971 67 12276 16027
25972 119 5523 3628
25973 776 13490 17789
25974 690 12795 13185
25975 847 1419 5266
25976 693 17660 19964
25977 909 5961 17192
25978 639 3070 8431
25979 413 16577 19856
25980 890 11464 14237
25981 856 19315 3096
25982 123 15801 18085
25983 701 11987 8459
25984 999 18100 6161
25985 768 12580 2841
25986 257 2259 10352
25987 237 18275 7222
25988 790 12381 12734
25989 614 10014 9335
25990 487 6446 9264
25991 63 9239 7494
25992 668 7627 9648
25993 975 4643 14097
25994 775 15259 17932
25995 830 8789 11179
25996 759 12967 14229
25997 795 2114 3569
25998 418 10783 11472
25999 925 18424 2527
26000 620 13404 109
26001 697 12546 10071
26002 459 1885 12126
26003 879 16757 16167
26004 38 14018 13681
26005 964 2494 15433
26006 702 17854 5163
26007 896 12480 3143
26008 242 9314 15436
26009 309 558 14826
26010 163 17734 933
26011 519 14955 19613
26012 217 4385 16260
26013 853 410 3664
26014 649 19248 14003
26015 414 19158 9987
26016 118 12221 4997
26017 905 15571 9573
26018 331 12185 12830
26019 942 18215 19071
26020 282 17894 17550
26021 443 6400 18120
26022 856 18416 9694
26023 715 9939 7416
26024 693 18266 738
26025 290 12837 17121
26026 392 3484 9950
26027 372 15278 18858
26028 211 11379 14892
26029 360 18118 2150
26030 601 13898 14810
26031 668 19517 15362
26032 92 4293 17347
26033 95 11264 13906
26034 138 6163 699
26035 811 7427 5280
26036 230 15763 13195
26037 413 19491 2958
26038 521 9308 19732
26039 471 6754 18934
26040 484 12886 17151
26041 607 12562 12008
26042 889 13386 9682
26043 556 16368 3583
26044 374 2627 15805
26045 49 7437 8723
26046 120 19036 14164
26047 800 18817 14456
26048 99 11279 3718
26049 439 15906 10356
26050 850 7148 9278
26051 432 9153 1915
26052 130 1633 4992
26053 113 1141 19278
26054 453 12545 5983
26055 955 13609 13752
26056 800 15742 5326
26057 723 14907 16525
26058 189 7828 7034
26059 954 5824 12428
26060 214 6814 16126
26061 432 2134 18497
26062 321 16928 5712
26063 605 6339 13776
26064 782 16388 2336
26065 55 4139 1512
26066 579 14107 15490
26067 442 14704 5175
26068 389 15029 3951
26069 98 13827 19165
26070 835 9886 15357
26071 171 487 2388
26072 984 17793 6926
26073 712 19235 8373
26074 90 11690 9590
26075 405 12512 9033
26076 712 893 15973
26077 53 3522 11507
26078 665 37 14140
26079 945 12888 11378
26080 349 5434 17978
26081 42 6560 1640
26082 393 8531 10740
26083 915 15382 16685
26084 893 13109 17497
26085 163 10996 5975
26086 896 4964 4128
26087 797 1712 604
26088 748 12611 11352
26089 323 15673 14803
26090 288 3779 9728
26091 94 4440 1841
26092 225 16633 82
26093 11 9346 4716
26094 488 12404 18004
26095 956 5668 2217
26096 297 16370 899
26097 547 14059 13689
26098 992 15486 901
26099 828 18285 3960
26100 155 16021 12707
26101 988 4075 2640
26102 121 14213 15840
26103 51 4811 7707
26104 723 8690 12765
26105 241 11238 16627
26106 628 13016 11953
26107 12 19962 17674
26108 696 3147 13315
26109 568 13602 11729
26110 442 3334 7361
26111 181 13359 5363
26112 566 5017 1262
26113 711 12325 2063
26114 112 903 4567
26115 736 7786 685
26116 904 11911 802
26117 860 18706 12483
26118 597 7740 19735
26119 573 8527 15888
26120 552 6362 9655
26121 721 17926 2353
26122 16 8719 12993
26123 276 18301 4766
26124 25 14546 9895
26125 717 15349 18560
26126 328 9912 6803
26127 827 10212 9342
26128 852 3699 15305
26129 449 12090 12341
26130 861 12632 2927
26131 200 19674 13055
26132 184 2869 7291
26133 968 7727 19126
26134 20 5917 12238
26135 504 3753 19243
26136 50 12601 2690
26137 832 6367 4411
26138 357 3353 12847
26139 579 16458 150
26140 397 15058 4916
26141 903 15596 1110
26142 756 10878 2480
26143 875 3751 7352
26144 229 17175 17536
26145 28 2025 19749
26146 651 8866 11194
26147 414 16730 2867
26148 625 15404 6115
26149 974 2701 19685
26150 287 7965 321
26151 99 4230 1084
26152 609 18394 11981
26153 173 2012 11462
26154 123 15667 7447
26155 459 2562 18017
26156 899 12896 11504
26157 954 13471 16098
26158 291 6084 6087
26159 532 3521 5131
26160 755 12765 10988
26161 993 775 8138
26162 137 16918 10231
26163 971 1789 3143
26164 834 18578 11597
26165 653 19037 19806
26166 195 6119 5230
26167 192 8670 19179
26168 820 8891 8349
26169 744 8639 897
26170 958 13106 14159
26171 597 2809 11324
26172 147 5792 4192
26173 512 1726 19363
26174 848 12614 9091
26175 77 17707 12669
26176 776 18079 6164
26177 366 18376 5505
26178 131 11057 19267
26179 190 9654 7188
26180 735 2436 3747
26181 296 15815 5585
26182 763 11470 12368
26183 88 1986 11274
26184 66 16768 5730
26185 575 17274 1253
26186 837 13563 3731
26187 12 14807 16820
26188 950 17245 16201
26189 358 3636 6544
26190 745 7338 16982
26191 892 10057 14494
26192 281 6430 4900
26193 920 5078 1949
26194 70 11730 15213
26195 382 7316 14116
26196 604 18635 12256
26197 499 6121 10352
26198 755 843 16138
26199 872 6123 15711
26200 625 18850 5148
26201 735 60 8578
26202 985 14105 18877
26203 928 17631 2357
26204 156 2277 14336
26205 501 2815 7468
26206 729 1677 5933
26207 402 14127 2337
26208 405 16028 3026
26209 846 15566 5927
26210 164 16303 1752
26211 91 4749 9583
26212 437 1240 5427
26213 26 5309 3195
26214 23 17514 6765
26215 864 18009 6766
26216 792 6115 612
26217 321 18962 2839
26218 867 7417 4001
26219 558 18912 7791
26220 810 8362 2178
26221 102 10797 8123
26222 618 2245 16912
26223 64 5488 7529
26224 91 15786 7576
26225 483 7548 19271
26226 563 4674 18606
26227 846 17022 15462
26228 471 5884 17338
26229 225 15116 2387
26230 154 1338 9917
26231 490 7615 16628
26232 928 13078 16525
26233 17 737 19251
26234 842 460 15864
26235 298 15037 13988
26236 907 5153 15092
26237 630 14966 1128
26238 811 15155 17362
26239 392 12066 4888
26240 642 8056 19234
26241 947 2150 6167
26242 882 17153 10572
26243 241 10104 2231
26244 652 4015 15091
26245 560 8557 8200
26246 824 10981 3979
26247 268 19084 11751
26248 697 9214 5585
26249 276 7304 6723
26250 189 8372 1358
26251 678 12222 18232
26252 821 16589 11880
26253 19 10856 2082
26254 630 17220 17202
26255 464 4988 3389
26256 923 3145 45
26257 290 17146 14847
26258 259 17544 10652
26259 626 2627 11126
26260 304 19509 14200
26261 582 13005 364
26262 854 14698 4414
26263 521 11098 8221
26264 348 16249 16332
26265 786 7739 16758
26266 772 17924 3877
26267 559 14743 14249
26268 204 7363 12077
26269 492 4239 9023
26270 837 17171 2611
26271 877 3669 378
26272 164 3878 13995
26273 542 3741 19908
26274 271 18649 15739
26275 604 9337 13808
26276 439 6603 2949
26277 835 18343 2911
26278 407 11303 2401
26279 740 9419 3764
26280 58 619 16170
26281 359 8877 9114
26282 717 3800 19637
26283 861 12344 9456
26284 254 18871 5924
26285 721 818 12464
26286 880 13951 2136
26287 500 448 3755
26288 991 8902 16960
26289 337 9613 5372
26290 888 5289 8806
26291 132 13405 15205
26292 73 19644 7143
26293 854 12541 9713
26294 714 15977 6513
26295 798 19006 801
26296 371 17335 15705
26297 556 6311 11147
26298 218 18484 18348
26299 996 5304 8953
26300 692 6831 10794
26301 947 19741 11839
26302 205 3717 7724
26303 934 7419 2266
26304 391 13384 19582
26305 146 8795 6434
26306 292 8018 6009
26307 234 13608 18578
26308 136 11493 11664
26309 574 13711 16262
26310 682 16924 6394
26311 503 16278 15517
26312 325 5173 1754
26313 519 7536 18436
26314 535 3956 16450
26315 155 17982 8945
26316 765 15249 3641
26317 333 12318 13941
26318 961 13639 9235
26319 761 11640 11776
26320 889 7142 19631
26321 277 5319 17070
26322 977 606 6657
26323 452 8727 15956
26324 316 19588 13154
26325 962 12155 8728
26326 437 10034 14
26327 988 12879 16965
26328 755 19465 19385
26329 358 9824 4898
26330 537 7103 5292
26331 605 6187 13005
26332 899 7609 178
26333 85 18131 986
26334 511 3212 17724
26335 676 5729 3715
26336 566 6219 18603
26337 952 6196 559
26338 721 5387 1172
26339 999 956 11595
26340 468 14026 11188
26341 559 5386 6650
26342 427 14051 4033
26343 568 1562 2497
26344 605 14077 2289
26345 975 3540 7992
26346 70 14129 8870
26347 350 13536 19419
26348 810 17726 1051
26349 534 11837 2468
26350 313 10171 1520
26351 257 16187 15984
26352 251 11605 1173
26353 813 3963 16796
26354 611 17331 9895
26355 75 15072 9610
26356 196 12708 7330
26357 330 5407 17248
26358 887 11620 13316
26359 442 7325 7541
26360 987 13357 160
26361 353 6021 7309
26362 519 4810 3039
26363 921 18800 4385
26364 883 3460 3859
26365 990 18288 5712
26366 81 17516 18806
26367 842 8122 896
26368 30 10568 2431
26369 97 5080 14856
26370 931 578 11522
26371 281 17070 2868
26372 439 15065 18838
26373 396 1680 10906
26374 934 4606 7969
26375 614 7108 1153
26376 600 8374 15030
26377 981 14756 13237
26378 354 16883 17257
26379 277 8713 6470
26380 342 12631 8972
26381 635 16580 5098
26382 422 10623 8476
26383 222 6743 15625
26384 969 8136 7196
26385 238 323 1370
26386 477 225 8926
26387 693 3247 12489
26388 251 13271 4966
26389 384 9320 5786
26390 133 8108 1530
26391 836 4120 17246
26392 305 2921 19430
26393 121 391 127
26394 611 2941 4458
26395 62 11270 4397
26396 114 15994 16471
26397 761 17543 16221
26398 320 9569 3202
26399 436 12662 11401
26400 471 13684 7746
26401 48 1455 16174
26402 665 8543 7723
26403 793 15559 6394
26404 93 14940 12038
26405 392 8363 7733
26406 369 7844 10524
26407 768 8609 14025
26408 166 5418 4129
26409 479 17544 9847
26410 46 13256 12681
26411 324 1847 15956
26412 599 18912 47
26413 399 2989 5050
26414 241 3534 19873
26415 110 12239 18182
26416 314 12084 3317
26417 815 3164 17828
26418 68 12151 9740
26419 986 1890 10185
26420 832 16698 19838
26421 455 13160 10982
26422 266 255 18090
26423 387 12669 18454
26424 621 8874 8917
26425 772 10285 12380
26426 990 18548 15296
26427 387 15151 11814
26428 174 14038 2178
26429 27 8058 9559
26430 782 1487 2683
26431 193 10743 4374
26432 35 861 9625
26433 36 2933 11708
26434 178 15817 14105
26435 184 19450 8857
26436 161 761 3219
26437 149 3579 15040
26438 616 6077 1380
26439 271 9848 7290
26440 35 5703 6141
26441 314 16967 4503
26442 570 2773 19625
26443 476 11778 15178
26444 226 16779 15552
26445 695 9463 3617
26446 162 7846 14611
26447 744 6813 1293
26448 332 14973 7402
26449 662 16155 3262
26450 763 6944 12785
26451 465 2250 16421
26452 601 15281 8324
26453 941 16297 16843
26454 223 19409 11790
26455 338 11911 5343
26456 899 17482 10445
26457 341 8088 10432
26458 132 18695 11159
26459 117 10319 8855
26460 441 9552 8131
26461 255 1770 9467
26462 140 17943 16157
26463 12 9401 7709
26464 311 17713 16798
26465 758 18297 13250
26466 881 1067 13965
26467 960 8622 3894
26468 765 9778 9838
26469 774 5053 11887
26470 897 1632 18604
26471 206 12507 18972
26472 349 8133 16281
26473 709 15918 18807
26474 344 1597 3306
26475 551 11648 548
26476 898 17884 32
26477 596 14025 6621
26478 305 11133 17058
26479 365 10889 8898
26480 928 221 10506
26481 408 5927 19760
26482 504 11271 7829
26483 495 1504 8330
26484 917 13464 16461
26485 576 2016 19931
26486 571 11603 12988
26487 65 7714 10251
26488 853 11647 3203
26489 293 17230 7771
26490 196 10091 988
26491 381 15000 11875
26492 702 8579 16068
26493 943 1733 4078
26494 916 9041 5813
26495 31 19316 11126
26496 448 7873 6593
26497 399 18868 8016
26498 316 17823 7370
26499 907 1163 5065
26500 39 3362 4037
26501 315 8808 11332
26502 52 18696 17024
26503 36 9427 12745
26504 202 12930 11779
26505 228 10039 18992
26506 430 674 13860
26507 327 14320 6466
26508 435 19773 4072
26509 392 12319 1764
26510 470 10591 16153
26511 50 6231 18841
26512 354 8550 11756
26513 436 9691 6293
26514 207 6100 7275
26515 651 2641 19678
26516 724 6934 2418
26517 745 5096 2438
26518 137 1535 18196
26519 232 3851 1333
26520 492 17783 16026
26521 36 6264 17960
26522 768 1101 14619
26523 625 16366 18318
26524 889 16925 3082
26525 575 18722 13203
26526 720 14840 355
26527 974 13641 12634
26528 686 14085 16690
26529 963 16615 9776
26530 970 6551 6430
26531 338 2897 14206
26532 565 1064 19575
26533 930 7005 7377
26534 689 17446 2163
26535 153 5895 16068
26536 774 9614 19869
26537 875 1461 3541
26538 378 8829 1784
26539 620 9990 6528
26540 395 7543 9155
26541 543 16930 19704
26542 682 8690 15677
26543 906 8035 16883
26544 616 9236 8131
26545 887 10373 7034
26546 386 15962 5830
26547 102 16949 415
26548 692 11018 7607
26549 298 12082 17078
26550 166 18712 13540
26551 219 580 1155
26552 46 5979 7360
26553 124 5321 357
26554 398 19933 4446
26555 71 17561 13062
26556 244 3620 16095
26557 341 16629 11627
26558 372 11934 11910
26559 107 1616 11325
26560 855 17822 3013
26561 968 15285 12350
26562 173 3004 9858
26563 151 12654 13739
26564 242 9694 10016
26565 498 13497 16202
26566 654 101 8427
26567 26 2942 2844
26568 64 16425 1319
26569 924 5854 12878
26570 217 9028 3378
26571 498 10538 19301
26572 616 8475 17238
26573 282 11767 13257
26574 163 4576 12185
26575 772 16110 11101
26576 463 7038 2956
26577 967 16001 19142
26578 381 2299 218
26579 189 7565 14476
26580 362 11734 13437
26581 925 12612 7339
26582 212 6827 16274
26583 878 8432 6274
26584 576 10072 17913
26585 642 19919 2430
26586 788 1983 826
26587 182 1015 802
26588 32 8216 5798
26589 470 2367 4343
26590 820 15144 12304
26591 994 920 12750
26592 392 13037 4353
26593 787 19077 12139
26594 493 15429 17827
26595 123 9694 9775
26596 759 3183 4237
26597 523 16480 10179
26598 105 9405 5722
26599 818 15861 5748
26600 797 15935 8306
26601 736 4867 2548
26602 685 8395 1801
26603 580 9412 15494
26604 217 18458 2826
26605 123 14173 15724
26606 655 14308 2296
26607 311 13682 17201
26608 653 19273 16505
26609 668 18568 19636
26610 403 2468 5005
26611 714 7717 17403
26612 910 4158 14792
26613 98 19478 10110
26614 670 10042 11482
26615 614 11277 104
26616 904 15256 7839
26617 923 6914 6412
26618 954 1506 19773
26619 57 17084 15617
26620 175 7267 16841
26621 942 8976 5568
26622 378 19413 17912
26623 70 5107 16260
26624 652 9573 14608
26625 323 7580 9099
26626 910 10021 12775
26627 402 6866 9651
26628 273 8548 15759
26629 881 18653 14205
26630 134 11083 18600
26631 95 8172 3230
26632 981 473 2304
26633 867 12200 4165
26634 894 5420 2425
26635 369 17404 3056
26636 970 19165 11645
26637 83 17712 17450
26638 445 5372 6403
26639 431 18379 17261
26640 530 12589 1084
26641 247 18109 5671
26642 971 4854 7771
26643 83 12171 3313
26644 346 8074 19191
26645 340 5408 5657
26646 708 8667 18853
26647 470 9377 11848
26648 91 631 6849
26649 568 15389 13176
26650 848 3365 1832
26651 860 2838 7031
26652 491 5188 9115
26653 202 1764 15758
26654 111 1856 16748
26655 294 9585 2580
26656 459 5914 7301
26657 982 11734 14359
26658 706 9034 11250
26659 894 8974 12258
26660 787 4012 14470
26661 15 7595 6349
26662 356 2201 13319
26663 476 8592 16638
26664 469 12848 12087
